Model_ID,N_features,Features,All_Features,Train_R2_CV,Val_R2_CV,Gap,CV_RMSE,Adj_R2,AIC,BIC,Test_R2,Test_RMSE,Unstable,Rank
399,6,"Monopole, Dipole_1, Q_0, r2, r2_acc, Polar_acc","Monopole, Dipole_1, Q_0, r2, r2_acc, Polar_acc, Scaffold_Factor",0.5994,0.3065,0.2929,0.5788,0.4231,-63.92,-35.66,0.5193,0.3781,"Monopole, Dipole_1, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",183
132,4,"Monopole, Dipole_1, Q_0, r2","Monopole, Dipole_1, Q_0, r2, Scaffold_Factor",0.5994,0.3065,0.2929,0.5788,0.4449,-67.92,-44.0,0.5193,0.3781,"Monopole, Dipole_1, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",184
134,4,"Monopole, Dipole_1, Q_0, Polarizability","Monopole, Dipole_1, Q_0, Polarizability, Scaffold_Factor",0.6004,0.3023,0.2981,0.5809,0.4454,-67.99,-44.07,0.5146,0.3799,"Monopole, Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",185
401,6,"Monopole, Dipole_1, Q_0, r2_acc, Polarizability, Polar_acc","Monopole, Dipole_1, Q_0, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.6004,0.3023,0.2981,0.5809,0.4237,-63.99,-35.72,0.5146,0.3799,"Monopole, Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",186
270,5,"Monopole, Dipole_1, Q_0, Polarizability, Polar_acc","Monopole, Dipole_1, Q_0, Polarizability, Polar_acc, Scaffold_Factor",0.6004,0.3023,0.2981,0.5809,0.4348,-65.99,-39.9,0.5146,0.3799,"Monopole, Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",187
268,5,"Monopole, Dipole_1, Q_0, r2_acc, Polarizability","Monopole, Dipole_1, Q_0, r2_acc, Polarizability, Scaffold_Factor",0.6004,0.3023,0.2981,0.5809,0.4348,-65.99,-39.9,0.5146,0.3799,"Monopole, Dipole_1, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",188
159,4,"Monopole, Q_0, C6, Polar_acc","Monopole, Q_0, C6, Polar_acc, Scaffold_Factor",0.6038,0.3016,0.3023,0.5827,0.4459,-68.04,-44.12,0.6193,0.3365,"Monopole, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",189
305,5,"Monopole, Q_0, C6, r2_acc, Polar_acc","Monopole, Q_0, C6, r2_acc, Polar_acc, Scaffold_Factor",0.6038,0.3016,0.3023,0.5827,0.4352,-66.04,-39.95,0.6193,0.3365,"Monopole, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",190
54,3,"Monopole, Q_0, C6","Monopole, Q_0, C6, Scaffold_Factor",0.6038,0.3016,0.3023,0.5827,0.4561,-70.04,-48.3,0.6193,0.3365,"Monopole, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",191
157,4,"Monopole, Q_0, C6, r2_acc","Monopole, Q_0, C6, r2_acc, Scaffold_Factor",0.6038,0.3016,0.3023,0.5827,0.4459,-68.04,-44.12,0.6193,0.3365,"Monopole, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",192
360,5,"Dipole_1, r2, r2_acc, Polarizability, Polar_acc","Dipole_1, r2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.5969,0.3006,0.2962,0.5818,0.4304,-65.49,-39.39,0.5232,0.3766,"Dipole_1, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",193
90,3,"Dipole_1, r2, Polarizability","Dipole_1, r2, Polarizability, Scaffold_Factor",0.5969,0.3006,0.2962,0.5818,0.4515,-69.49,-47.74,0.5232,0.3766,"Dipole_1, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",194
219,4,"Dipole_1, r2, Polarizability, Polar_acc","Dipole_1, r2, Polarizability, Polar_acc, Scaffold_Factor",0.5969,0.3006,0.2962,0.5818,0.4412,-67.49,-43.57,0.5232,0.3766,"Dipole_1, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",195
217,4,"Dipole_1, r2, r2_acc, Polarizability","Dipole_1, r2, r2_acc, Polarizability, Scaffold_Factor",0.5969,0.3006,0.2962,0.5818,0.4412,-67.49,-43.57,0.5232,0.3766,"Dipole_1, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",196
309,5,"Monopole, Q_0, r2, Polarizability, Polar_acc","Monopole, Q_0, r2, Polarizability, Polar_acc, Scaffold_Factor",0.6006,0.3002,0.3004,0.5828,0.432,-65.67,-39.58,0.5968,0.3463,"Monopole, Q_0, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",197
307,5,"Monopole, Q_0, r2, r2_acc, Polarizability","Monopole, Q_0, r2, r2_acc, Polarizability, Scaffold_Factor",0.6006,0.3002,0.3004,0.5828,0.432,-65.67,-39.58,0.5968,0.3463,"Monopole, Q_0, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",198
161,4,"Monopole, Q_0, r2, Polarizability","Monopole, Q_0, r2, Polarizability, Scaffold_Factor",0.6006,0.3002,0.3004,0.5828,0.4427,-67.67,-43.75,0.5968,0.3463,"Monopole, Q_0, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",199
431,6,"Monopole, Q_0, r2, r2_acc, Polarizability, Polar_acc","Monopole, Q_0, r2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.6006,0.3002,0.3004,0.5828,0.4209,-63.67,-35.4,0.5968,0.3463,"Monopole, Q_0, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",200
144,4,"Monopole, Dipole_1, C6, Polar_acc","Monopole, Dipole_1, C6, Polar_acc, Scaffold_Factor",0.5972,0.2978,0.2994,0.5831,0.4403,-67.38,-43.46,0.5763,0.355,"Monopole, Dipole_1, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",201
142,4,"Monopole, Dipole_1, C6, r2_acc","Monopole, Dipole_1, C6, r2_acc, Scaffold_Factor",0.5972,0.2978,0.2994,0.5831,0.4403,-67.38,-43.46,0.5763,0.355,"Monopole, Dipole_1, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",202
48,3,"Monopole, Dipole_1, C6","Monopole, Dipole_1, C6, Scaffold_Factor",0.5972,0.2978,0.2994,0.5831,0.4506,-69.38,-47.64,0.5763,0.355,"Monopole, Dipole_1, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",203
285,5,"Monopole, Dipole_1, C6, r2_acc, Polar_acc","Monopole, Dipole_1, C6, r2_acc, Polar_acc, Scaffold_Factor",0.5972,0.2978,0.2994,0.5831,0.4295,-65.38,-39.29,0.5763,0.355,"Monopole, Dipole_1, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",204
452,6,"Dipole_1, Q_0, r2, r2_acc, Polarizability, Polar_acc","Dipole_1, Q_0, r2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.6024,0.2959,0.3065,0.5837,0.4253,-64.17,-35.9,0.4987,0.3861,"Dipole_1, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",205
344,5,"Dipole_1, Q_0, r2, Polarizability, Polar_acc","Dipole_1, Q_0, r2, Polarizability, Polar_acc, Scaffold_Factor",0.6024,0.2959,0.3065,0.5837,0.4363,-66.17,-40.08,0.4987,0.3861,"Dipole_1, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",206
342,5,"Dipole_1, Q_0, r2, r2_acc, Polarizability","Dipole_1, Q_0, r2, r2_acc, Polarizability, Scaffold_Factor",0.6024,0.2959,0.3065,0.5837,0.4363,-66.17,-40.08,0.4987,0.3861,"Dipole_1, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",207
196,4,"Dipole_1, Q_0, r2, Polarizability","Dipole_1, Q_0, r2, Polarizability, Scaffold_Factor",0.6024,0.2959,0.3065,0.5837,0.447,-68.17,-44.25,0.4987,0.3861,"Dipole_1, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",208
289,5,"Monopole, Dipole_1, r2, Polarizability, Polar_acc","Monopole, Dipole_1, r2, Polarizability, Polar_acc, Scaffold_Factor",0.6051,0.2832,0.3219,0.5883,0.4388,-66.45,-40.36,0.4907,0.3892,"Dipole_1, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",209
287,5,"Monopole, Dipole_1, r2, r2_acc, Polarizability","Monopole, Dipole_1, r2, r2_acc, Polarizability, Scaffold_Factor",0.6051,0.2832,0.3219,0.5883,0.4388,-66.45,-40.36,0.4907,0.3892,"Dipole_1, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",210
416,6,"Monopole, Dipole_1, r2, r2_acc, Polarizability, Polar_acc","Monopole, Dipole_1, r2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.6051,0.2832,0.3219,0.5883,0.4278,-64.45,-36.18,0.4907,0.3892,"Dipole_1, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",211
146,4,"Monopole, Dipole_1, r2, Polarizability","Monopole, Dipole_1, r2, Polarizability, Scaffold_Factor",0.6051,0.2832,0.3219,0.5883,0.4494,-68.45,-44.53,0.4907,0.3892,"Dipole_1, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",212
130,4,"Monopole, Dipole_1, Q_0, Q_2","Monopole, Dipole_1, Q_0, Q_2, Scaffold_Factor",0.6023,0.2804,0.3219,0.5893,0.4603,-69.75,-45.83,0.489,0.3899,"Monopole, Q_0, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",213
390,6,"Monopole, Dipole_1, Q_0, Q_2, r2_acc, Polar_acc","Monopole, Dipole_1, Q_0, Q_2, r2_acc, Polar_acc, Scaffold_Factor",0.6023,0.2804,0.3219,0.5893,0.4391,-65.75,-37.48,0.489,0.3899,"Monopole, Q_0, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",214
260,5,"Monopole, Dipole_1, Q_0, Q_2, Polar_acc","Monopole, Dipole_1, Q_0, Q_2, Polar_acc, Scaffold_Factor",0.6023,0.2804,0.3219,0.5893,0.4499,-67.75,-41.66,0.489,0.3899,"Monopole, Q_0, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",215
258,5,"Monopole, Dipole_1, Q_0, Q_2, r2_acc","Monopole, Dipole_1, Q_0, Q_2, r2_acc, Scaffold_Factor",0.6023,0.2804,0.3219,0.5893,0.4499,-67.75,-41.66,0.489,0.3899,"Monopole, Q_0, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",216
264,5,"Monopole, Dipole_1, Q_0, C6, Polar_acc","Monopole, Dipole_1, Q_0, C6, Polar_acc, Scaffold_Factor",0.6074,0.2802,0.3272,0.5917,0.4395,-66.54,-40.44,0.5289,0.3743,"Monopole, Dipole_1, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",217
262,5,"Monopole, Dipole_1, Q_0, C6, r2_acc","Monopole, Dipole_1, Q_0, C6, r2_acc, Scaffold_Factor",0.6074,0.2802,0.3272,0.5917,0.4395,-66.54,-40.44,0.5289,0.3743,"Monopole, Dipole_1, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",218
396,6,"Monopole, Dipole_1, Q_0, C6, r2_acc, Polar_acc","Monopole, Dipole_1, Q_0, C6, r2_acc, Polar_acc, Scaffold_Factor",0.6074,0.2802,0.3272,0.5917,0.4285,-64.54,-36.27,0.5289,0.3743,"Monopole, Dipole_1, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",219
131,4,"Monopole, Dipole_1, Q_0, C6","Monopole, Dipole_1, Q_0, C6, Scaffold_Factor",0.6074,0.2802,0.3272,0.5917,0.4501,-68.54,-44.62,0.5289,0.3743,"Monopole, Dipole_1, C6, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",220
372,5,"Q_0, C6, r2, r2_acc, Polar_acc","Q_0, C6, r2, r2_acc, Polar_acc, Scaffold_Factor",0.6119,0.2756,0.3363,0.5949,0.4411,-66.71,-40.62,0.6526,0.3215,"C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",221
100,3,"Q_0, C6, r2","Q_0, C6, r2, Scaffold_Factor",0.6119,0.2756,0.3363,0.5949,0.4618,-70.71,-48.97,0.6526,0.3215,"C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",222
231,4,"Q_0, C6, r2, r2_acc","Q_0, C6, r2, r2_acc, Scaffold_Factor",0.6119,0.2756,0.3363,0.5949,0.4516,-68.71,-44.8,0.6526,0.3215,"C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",223
233,4,"Q_0, C6, r2, Polar_acc","Q_0, C6, r2, Polar_acc, Scaffold_Factor",0.6119,0.2756,0.3363,0.5949,0.4516,-68.71,-44.8,0.6526,0.3215,"C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",224
252,4,"C6, r2, r2_acc, Polar_acc","C6, r2, r2_acc, Polar_acc, Scaffold_Factor",0.6032,0.2667,0.3365,0.5988,0.4408,-67.45,-43.53,0.6671,0.3147,"C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",225
120,3,"C6, r2, r2_acc","C6, r2, r2_acc, Scaffold_Factor",0.6032,0.2667,0.3365,0.5988,0.4512,-69.45,-47.7,0.6671,0.3147,"C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",226
122,3,"C6, r2, Polar_acc","C6, r2, Polar_acc, Scaffold_Factor",0.6032,0.2667,0.3365,0.5988,0.4512,-69.45,-47.7,0.6671,0.3147,"C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",227
36,2,"C6, r2","C6, r2, Scaffold_Factor",0.6032,0.2667,0.3365,0.5988,0.4612,-71.45,-51.88,0.6671,0.3147,"C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene",228
400,6,"Monopole, Dipole_1, Q_0, r2, Polarizability, Polar_acc","Monopole, Dipole_1, Q_0, r2, Polarizability, Polar_acc, Scaffold_Factor",0.606,0.2656,0.3404,0.5956,0.428,-64.48,-36.21,0.4905,0.3893,"Monopole, Dipole_1, Q_0, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",229
480,7,"Monopole, Dipole_1, Q_0, r2, r2_acc, Polarizability, Polar_acc","Monopole, Dipole_1, Q_0, r2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.606,0.2656,0.3404,0.5956,0.4166,-62.48,-32.03,0.4905,0.3893,"Monopole, Dipole_1, Q_0, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",230
266,5,"Monopole, Dipole_1, Q_0, r2, Polarizability","Monopole, Dipole_1, Q_0, r2, Polarizability, Scaffold_Factor",0.606,0.2656,0.3404,0.5956,0.439,-66.48,-40.38,0.4905,0.3893,"Monopole, Dipole_1, Q_0, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",231
398,6,"Monopole, Dipole_1, Q_0, r2, r2_acc, Polarizability","Monopole, Dipole_1, Q_0, r2, r2_acc, Polarizability, Scaffold_Factor",0.606,0.2656,0.3404,0.5956,0.428,-64.48,-36.21,0.4905,0.3893,"Monopole, Dipole_1, Q_0, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",232
338,5,"Dipole_1, Q_0, C6, r2, Polar_acc","Dipole_1, Q_0, C6, r2, Polar_acc, Scaffold_Factor",0.617,0.2624,0.3546,0.5989,0.4491,-67.65,-41.56,0.5379,0.3707,"Dipole_1, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",233
449,6,"Dipole_1, Q_0, C6, r2, r2_acc, Polar_acc","Dipole_1, Q_0, C6, r2, r2_acc, Polar_acc, Scaffold_Factor",0.617,0.2624,0.3546,0.5989,0.4383,-65.65,-37.38,0.5379,0.3707,"Dipole_1, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",234
191,4,"Dipole_1, Q_0, C6, r2","Dipole_1, Q_0, C6, r2, Scaffold_Factor",0.617,0.2624,0.3546,0.5989,0.4595,-69.65,-45.73,0.5379,0.3707,"Dipole_1, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",235
336,5,"Dipole_1, Q_0, C6, r2, r2_acc","Dipole_1, Q_0, C6, r2, r2_acc, Scaffold_Factor",0.617,0.2624,0.3546,0.5989,0.4491,-67.65,-41.56,0.5379,0.3707,"Dipole_1, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",236
211,4,"Dipole_1, C6, r2, r2_acc","Dipole_1, C6, r2, r2_acc, Scaffold_Factor",0.6085,0.2619,0.3466,0.599,0.4496,-68.48,-44.56,0.5399,0.3699,"Dipole_1, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",237
357,5,"Dipole_1, C6, r2, r2_acc, Polar_acc","Dipole_1, C6, r2, r2_acc, Polar_acc, Scaffold_Factor",0.6085,0.2619,0.3466,0.599,0.439,-66.48,-40.39,0.5399,0.3699,"Dipole_1, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",238
85,3,"Dipole_1, C6, r2","Dipole_1, C6, r2, Scaffold_Factor",0.6085,0.2619,0.3466,0.599,0.4598,-70.48,-48.73,0.5399,0.3699,"Dipole_1, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",239
213,4,"Dipole_1, C6, r2, Polar_acc","Dipole_1, C6, r2, Polar_acc, Scaffold_Factor",0.6085,0.2619,0.3466,0.599,0.4496,-68.48,-44.56,0.5399,0.3699,"Dipole_1, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",240
64,3,"Monopole, C6, r2","Monopole, C6, r2, Scaffold_Factor",0.6258,0.2583,0.3675,0.6025,0.4757,-72.42,-50.68,0.8124,0.2362,"C6, r2, Scaffold_BX-6, Scaffold_Benzene",241
178,4,"Monopole, C6, r2, Polar_acc","Monopole, C6, r2, Polar_acc, Scaffold_Factor",0.6258,0.2583,0.3675,0.6025,0.4658,-70.42,-46.5,0.8124,0.2362,"C6, r2, Scaffold_BX-6, Scaffold_Benzene",242
176,4,"Monopole, C6, r2, r2_acc","Monopole, C6, r2, r2_acc, Scaffold_Factor",0.6258,0.2583,0.3675,0.6025,0.4658,-70.42,-46.5,0.8124,0.2362,"C6, r2, Scaffold_BX-6, Scaffold_Benzene",243
322,5,"Monopole, C6, r2, r2_acc, Polar_acc","Monopole, C6, r2, r2_acc, Polar_acc, Scaffold_Factor",0.6258,0.2583,0.3675,0.6025,0.4556,-68.42,-42.33,0.8124,0.2362,"C6, r2, Scaffold_BX-6, Scaffold_Benzene",244
283,5,"Monopole, Dipole_1, C6, r2, Polar_acc","Monopole, Dipole_1, C6, r2, Polar_acc, Scaffold_Factor",0.6393,0.2573,0.382,0.5965,0.4776,-71.11,-45.02,0.7233,0.2869,"Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",245
281,5,"Monopole, Dipole_1, C6, r2, r2_acc","Monopole, Dipole_1, C6, r2, r2_acc, Scaffold_Factor",0.6393,0.2573,0.382,0.5965,0.4776,-71.11,-45.02,0.7233,0.2869,"Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",246
413,6,"Monopole, Dipole_1, C6, r2, r2_acc, Polar_acc","Monopole, Dipole_1, C6, r2, r2_acc, Polar_acc, Scaffold_Factor",0.6393,0.2573,0.382,0.5965,0.4674,-69.11,-40.84,0.7233,0.2869,"Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",247
141,4,"Monopole, Dipole_1, C6, r2","Monopole, Dipole_1, C6, r2, Scaffold_Factor",0.6393,0.2573,0.382,0.5965,0.4875,-73.11,-49.19,0.7233,0.2869,"Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",248
301,5,"Monopole, Q_0, C6, r2, r2_acc","Monopole, Q_0, C6, r2, r2_acc, Scaffold_Factor",0.6267,0.251,0.3757,0.6055,0.4561,-68.48,-42.39,0.8269,0.2269,"Q_0, C6, r2, Scaffold_BX-6, Scaffold_Benzene",249
428,6,"Monopole, Q_0, C6, r2, r2_acc, Polar_acc","Monopole, Q_0, C6, r2, r2_acc, Polar_acc, Scaffold_Factor",0.6267,0.251,0.3757,0.6055,0.4454,-66.48,-38.22,0.8269,0.2269,"Q_0, C6, r2, Scaffold_BX-6, Scaffold_Benzene",250
156,4,"Monopole, Q_0, C6, r2","Monopole, Q_0, C6, r2, Scaffold_Factor",0.6267,0.251,0.3757,0.6055,0.4663,-70.48,-46.56,0.8269,0.2269,"Q_0, C6, r2, Scaffold_BX-6, Scaffold_Benzene",251
303,5,"Monopole, Q_0, C6, r2, Polar_acc","Monopole, Q_0, C6, r2, Polar_acc, Scaffold_Factor",0.6267,0.251,0.3757,0.6055,0.4561,-68.48,-42.39,0.8269,0.2269,"Q_0, C6, r2, Scaffold_BX-6, Scaffold_Benzene",252
234,4,"Q_0, C6, r2_acc, Polarizability","Q_0, C6, r2_acc, Polarizability, Scaffold_Factor",0.6235,0.2477,0.3759,0.6073,0.4615,-69.89,-45.98,0.7451,0.2754,"C6, Polarizability, Scaffold_BX-6, Scaffold_Pyrimidine",253
374,5,"Q_0, C6, r2_acc, Polarizability, Polar_acc","Q_0, C6, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.6235,0.2477,0.3759,0.6073,0.4511,-67.89,-41.8,0.7451,0.2754,"C6, Polarizability, Scaffold_BX-6, Scaffold_Pyrimidine",254
236,4,"Q_0, C6, Polarizability, Polar_acc","Q_0, C6, Polarizability, Polar_acc, Scaffold_Factor",0.6235,0.2477,0.3759,0.6073,0.4615,-69.89,-45.98,0.7451,0.2754,"C6, Polarizability, Scaffold_BX-6, Scaffold_Pyrimidine",255
102,3,"Q_0, C6, Polarizability","Q_0, C6, Polarizability, Scaffold_Factor",0.6235,0.2477,0.3759,0.6073,0.4714,-71.89,-50.15,0.7451,0.2754,"C6, Polarizability, Scaffold_BX-6, Scaffold_Pyrimidine",256
193,4,"Dipole_1, Q_0, C6, Polarizability","Dipole_1, Q_0, C6, Polarizability, Scaffold_Factor",0.6339,0.2476,0.3863,0.6034,0.4782,-71.94,-48.02,0.6401,0.3272,"C6, Polarizability, Scaffold_BX-6",257
339,5,"Dipole_1, Q_0, C6, r2_acc, Polarizability","Dipole_1, Q_0, C6, r2_acc, Polarizability, Scaffold_Factor",0.6339,0.2476,0.3863,0.6034,0.4681,-69.94,-43.85,0.6401,0.3272,"C6, Polarizability, Scaffold_BX-6",258
341,5,"Dipole_1, Q_0, C6, Polarizability, Polar_acc","Dipole_1, Q_0, C6, Polarizability, Polar_acc, Scaffold_Factor",0.6339,0.2476,0.3863,0.6034,0.4681,-69.94,-43.85,0.6401,0.3272,"C6, Polarizability, Scaffold_BX-6",259
